CustomerKey,Age,Gender,NumberCarsOwned,HouseOwnerFlag,YearlyIncome,MaritalStatus,FirstPurchaseAmount,LifetimeSales
14556,44,1,1,0,10000,511.581,23566.157,
14556,44,1,1,0,10000,28.9,23566.157,
14556,44,1,1,0,10000,5.9415,23566.157,
14571,81,1,0,1,20000,497.488,26107.7056,
14571,81,1,0,1,20000,1148.5035,26107.7056,
14571,81,1,0,1,20000,1222.6431,26107.7056,
14573,80,0,0,0,30000,19.992,12904.8063,
14573,80,0,0,0,30000,12.0435,12904.8063,
14573,80,0,0,0,30000,647.8194,12904.8063,
14586,65,0,0,1,30000,571.664,19769.6002,
14586,65,0,0,1,30000,38.8089,19769.6002,
14586,65,0,0,1,30000,1141.1007,19769.6002,
14588,64,0,0,1,30000,19.992,16666.9987,
14588,64,0,0,1,30000,31.6107,16666.9987,
14588,64,0,0,1,30000,4.6407,16666.9987,
14603,55,0,0,1,60000,7.104,51565.0259,
14603,55,0,0,1,60000,1105.6,51565.0259,
14603,55,0,0,1,60000,1547.744,51565.0259,
14605,55,0,0,0,60000,7.104,52542.5711,
14605,55,0,0,0,60000,130.4,52542.5711,
14605,55,0,0,0,60000,980.696,52542.5711,
14620,56,0,0,1,30000,489.488,19468.9393,
14620,56,0,0,1,30000,31.6107,19468.9393,
14620,56,0,0,1,30000,4.6407,19468.9393,
14622,56,0,1,1,90000,154.85,26660.991,
14622,56,0,1,1,90000,786.4765,26660.991,
14622,56,0,1,1,90000,1181.8,26660.991,
14637,58,0,0,0,40000,7.104,55549.829,
14637,58,0,0,0,40000,130.4,55549.829,
14637,58,0,0,0,40000,1135.664,55549.829,
14639,59,0,0,0,30000,92.784,17544.0206,
14639,59,0,0,0,30000,567.1326,17544.0206,
14639,59,0,0,0,30000,645.9594,17544.0206,
14654,46,0,1,0,20000,11.992,17679.1721,
14654,46,0,1,0,20000,1234.6494,17679.1721,
14654,46,0,1,0,20000,4.6407,17679.1721,
14656,61,1,0,1,40000,7.104,51347.8227,
14656,61,1,0,1,40000,128,51347.8227,
14656,61,1,0,1,40000,286.4,51347.8227,
14671,47,1,1,0,20000,489.488,13746.7134,
14671,47,1,1,0,20000,12.0435,13746.7134,
14671,47,1,1,0,20000,6.5007,13746.7134,
14673,49,1,2,1,10000,11.992,16145.5285,
14673,49,1,2,1,10000,12.0435,16145.5285,
14673,49,1,2,1,10000,6.5007,16145.5285,
14688,62,1,0,0,10000,11.992,20449.81,
14688,62,1,0,0,10000,1228.1859,20449.81,
14688,62,1,0,0,10000,6.5007,20449.81,
14690,62,1,0,1,20000,11.992,17051.597,
14690,62,1,0,1,20000,567.1326,17051.597,
14690,62,1,0,1,20000,561.5898,17051.597,
14703,82,1,0,1,20000,11.992,12344.801,
14703,82,1,0,1,20000,12.0435,12344.801,
14703,82,1,0,1,20000,6.5007,12344.801,
9311,45,0,1,1,60000,246.9905,22706.0175,
9311,45,0,1,1,60000,558.6,22706.0175,
9313,46,0,2,0,40000,601.217,24956.7165,
9313,46,0,2,0,40000,151.05,24956.7165,
9313,46,0,2,0,40000,340.1,24956.7165,
9318,78,0,2,0,20000,4.2415,26498.942,
9318,78,0,2,0,20000,543.8895,26498.942,
9318,78,0,2,0,20000,5.9415,26498.942,
9320,52,0,0,1,60000,21.85,23164.6505,
9320,52,0,0,1,60000,151.05,23164.6505,
9320,52,0,0,1,60000,436.0405,23164.6505,
9343,63,1,3,1,80000,601.217,21765.619,
9343,63,1,3,1,80000,206.1405,21765.619,
9343,63,1,3,1,80000,321.1,21765.619,
9345,62,1,3,1,110000,1258.3415,38983.3575,
9345,62,1,3,1,110000,604.1905,38983.3575,
9345,62,1,3,1,110000,1919.152,38983.3575,
9352,68,1,0,1,70000,34.1905,20707.218,
9352,68,1,0,1,70000,1352.496,20707.218,
9352,68,1,0,1,70000,2218.5065,20707.218,
9354,69,1,2,0,80000,689.301,31870.6065,
9354,69,1,2,0,80000,110.2,31870.6065,
9354,69,1,2,0,80000,417.0405,31870.6065,
9377,70,1,2,1,70000,0,21176.851,
9377,70,1,2,1,70000,122.55,21176.851,
9377,70,1,2,1,70000,907.1265,21176.851,
9379,86,0,2,1,60000,588.8765,21225.3745,
9379,86,0,2,1,60000,122.55,21225.3745,
9379,86,0,2,1,60000,340.1,21225.3745,
9386,84,0,2,1,70000,21.85,28884.305,
9386,84,0,2,1,70000,256.4905,28884.305,
9386,84,0,2,1,70000,981.4165,28884.305,
9388,83,0,2,0,60000,37.9905,22455.2115,
9388,83,0,2,0,60000,1321.45,22455.2115,
9388,83,0,2,0,60000,414.39,22455.2115,
9411,46,0,2,1,40000,123.481,20640.062,
9411,46,0,2,1,40000,186.2,20640.062,
9411,46,0,2,1,40000,414.39,20640.062,
9413,46,0,2,1,70000,27.5405,24606.558,
9413,46,0,2,1,70000,1969.8725,24606.558,
9413,46,0,2,1,70000,414.39,24606.558,
9418,74,0,2,0,30000,511.581,27222.9655,
9418,74,0,2,0,30000,26.6815,27222.9655,
9418,74,0,2,0,30000,5.9415,27222.9655,
9420,73,0,2,1,20000,4.2415,23369.852,
9420,73,0,2,1,20000,26.6815,23369.852,
9420,73,0,2,1,20000,1551.981,23369.852,
9443,51,0,2,1,70000,0,25259.9585,
9443,51,0,2,1,70000,178.6,25259.9585,
9443,51,0,2,1,70000,595.65,25259.9585,
9445,68,1,2,1,80000,514.981,29655.7975,
9445,68,1,2,1,80000,566.95,29655.7975,
9445,68,1,2,1,80000,2062.3295,29655.7975,
9452,67,1,2,1,70000,679.6345,26124.6075,
9452,67,1,2,1,70000,1605.65,26124.6075,
9452,67,1,2,1,70000,990.9895,26124.6075,
9454,65,0,2,1,100000,1119.1695,25812.398,
9454,65,0,2,1,100000,59.6105,25812.398,
9454,65,0,2,1,100000,483.65,25812.398,
9477,58,1,1,0,130000,16.0455,34988.9255,
9477,58,1,1,0,130000,21.7455,34988.9255,
9477,58,1,1,0,130000,583.167,34988.9255,
9479,59,0,0,0,80000,16.1405,18862.8955,
9479,59,0,0,0,80000,110.2,18862.8955,
9479,59,0,0,0,80000,597.55,18862.8955,
9486,81,0,2,1,50000,27.5405,21609.494,
9486,81,0,2,1,50000,1359.45,21609.494,
9486,81,0,2,1,50000,888.1265,21609.494,
9488,82,0,2,1,60000,27.5405,17151.8745,
9488,82,0,2,1,60000,198.55,17151.8745,
9488,82,0,2,1,60000,321.1,17151.8745,
9511,77,1,2,0,60000,21.8405,17862.3975,
9511,77,1,2,0,60000,114.95,17862.3975,
9511,77,1,2,0,60000,372.305,17862.3975,
9513,77,1,1,1,70000,676.951,23545.0515,
9513,77,1,1,1,70000,114.95,23545.0515,
9513,77,1,1,1,70000,882.4265,23545.0515,
9518,76,1,1,1,70000,19.95,23882.972,
9518,76,1,1,1,70000,765.5765,23882.972,
9518,76,1,1,1,70000,315.4,23882.972,
9520,76,0,2,1,40000,19.95,23435.5255,
9520,76,0,2,1,40000,198.55,23435.5255,
9520,76,0,2,1,40000,315.4,23435.5255,
9543,73,1,2,1,60000,1836.863,22726.7825,
9543,73,1,2,1,60000,129.2,22726.7825,
9543,73,1,2,1,60000,539.6,22726.7825,
9545,71,0,2,0,70000,19.95,32412.724,
9545,71,0,2,0,70000,2048.4565,32412.724,
9545,71,0,2,0,70000,2355.6105,32412.724,
9552,67,1,4,1,150000,13.512,38637.1263,
9552,67,1,4,1,150000,783.664,38637.1263,
9552,67,1,4,1,150000,198.4,38637.1263,
15706,62,0,4,0,150000,1258.4365,37302.9745,
15708,63,1,3,0,110000,16.0455,35092.294,
15708,63,1,3,0,110000,275.4905,35092.294,
15708,63,1,3,0,110000,583.167,35092.294,
15723,63,1,4,1,110000,2520.255,42938.8335,
15723,63,1,4,1,110000,583.072,42938.8335,
15723,63,1,4,1,110000,842.517,42938.8335,
15725,69,1,2,1,60000,1275.85,20601.405,
15725,69,1,2,1,60000,184.5,20601.405,
15725,69,1,2,1,60000,1336.67,20601.405,
15740,60,0,3,1,60000,558.776,22614.2115,
15740,60,0,3,1,60000,621.488,22614.2115,
15740,60,0,3,1,60000,56.104,22614.2115,
15742,56,1,0,1,90000,1134.04,24620.19,
15742,56,1,0,1,90000,143.992,24620.19,
15742,56,1,0,1,90000,56.104,24620.19,
15757,58,1,4,1,80000,7.104,25377.4435,
15757,58,1,4,1,80000,491.888,25377.4435,
15757,58,1,4,1,80000,27.2,25377.4435,
15759,65,0,1,1,100000,87.896,25397.448,
15759,65,0,1,1,100000,14.392,25397.448,
15759,65,0,1,1,100000,533.6,25397.448,
15774,64,1,3,1,70000,7.104,27293.939,
15774,64,1,3,1,70000,143.992,27293.939,
15774,64,1,3,1,70000,56.104,27293.939,
15776,47,1,2,1,30000,1812.505,48247.1217,
15776,47,1,2,1,30000,28.405,48247.1217,
15776,47,1,2,1,30000,571.767,48247.1217,
15791,47,1,2,0,30000,14.2405,47542.228,
15791,47,1,2,0,30000,1253.601,47542.228,
15791,47,1,2,0,30000,6.6405,47542.228,
15793,47,0,2,0,30000,14.2405,38729.7112,
15793,47,0,2,0,30000,576.0515,38729.7112,
15793,47,0,2,0,30000,573.667,38729.7112,
15806,50,1,1,0,60000,567.0265,24192.4005,
15806,50,1,1,0,60000,268,24192.4005,
15806,50,1,1,0,60000,733.4,24192.4005,
15808,58,0,1,1,50000,246.9905,21278.6185,
15808,58,0,1,1,50000,1490,21278.6185,
15808,58,0,1,1,50000,22.99,21278.6185,
15823,57,1,1,1,20000,3.792,20016.9356,
15823,57,1,1,1,20000,12.0435,20016.9356,
15823,57,1,1,1,20000,6.5007,20016.9356,
15825,58,1,1,1,10000,481.288,19874.5944,
15825,58,1,1,1,10000,1216.1424,19874.5944,
15825,58,1,1,1,10000,559.7298,19874.5944,
15840,59,0,2,1,20000,1058.136,14600.5875,
15840,59,0,2,1,20000,12.09,14600.5875,
15840,59,0,2,1,20000,559.7298,14600.5875,
15842,58,0,2,1,30000,11.992,18500.6183,
15842,58,0,2,1,30000,567.1791,18500.6183,
15842,58,0,2,1,30000,1220.7831,18500.6183,
15857,58,1,1,1,30000,11.992,14226.3478,
15857,58,1,1,1,30000,70.6707,14226.3478,
15857,58,1,1,1,30000,559.7298,14226.3478,
15859,59,0,0,1,40000,313.52,50315.1392,
15859,59,0,0,1,40000,7.104,50315.1392,
15859,59,0,0,1,40000,135.2,50315.1392,
15874,47,1,1,1,30000,489.488,16512.4492,
15874,47,1,1,1,30000,12.09,16512.4492,
15874,47,1,1,1,30000,4.6407,16512.4492,
15876,47,0,1,0,30000,11.992,13900.6659,
15876,47,0,1,0,30000,567.1791,13900.6659,
15876,47,0,1,0,30000,4.6407,13900.6659,
15891,49,0,0,1,40000,7.104,52746.6945,
15891,49,0,0,1,40000,135.2,52746.6945,
15891,49,0,0,1,40000,470.4,52746.6945,
15893,48,0,0,1,40000,7.104,52070.1363,
15893,48,0,0,1,40000,1658.84,52070.1363,
15893,48,0,0,1,40000,947.896,52070.1363,
15908,68,1,0,1,10000,11.992,15617.1432,
15908,68,1,0,1,10000,1145.295,15617.1432,
15908,68,1,0,1,10000,1142.9607,15617.1432,
15910,68,1,0,1,20000,489.488,13122.3443,
15910,68,1,0,1,20000,650.1537,13122.3443,
15910,68,1,0,1,20000,6.5007,13122.3443,
15923,46,0,0,1,10000,5.9415,23846.7349,
15923,46,0,0,1,10000,27.2,23846.7349,
15923,46,0,0,1,10000,5.9415,23846.7349,
15925,46,1,0,0,20000,5.9415,25235.6828,
15925,46,1,0,0,20000,1717.0493,25235.6828,
15925,46,1,0,0,20000,592.093,25235.6828,
15940,65,0,1,0,20000,563.664,29423.2632,
15940,65,0,1,0,20000,12.09,29423.2632,
15940,65,0,1,0,20000,655.5105,29423.2632,
15942,65,0,0,1,30000,11.992,11102.7496,
15942,65,0,0,1,30000,31.6107,11102.7496,
15942,65,0,0,1,30000,6.5007,11102.7496,
15957,54,1,1,0,20000,11.992,15016.3708,
15957,54,1,1,0,20000,1789.8687,15016.3708,
15957,54,1,1,0,20000,6.5007,15016.3708,
15959,55,0,0,1,40000,558.776,56224.0687,
17684,53,1,1,0,10000,571.664,13358.3043,
17684,53,1,1,0,10000,39.0507,13358.3043,
17684,53,1,1,0,10000,1141.1007,13358.3043,
17691,54,0,0,1,30000,100.784,19989.1928,
17691,54,0,0,1,30000,593.898,19989.1928,
17691,54,0,0,1,30000,4.6407,19989.1928,
17702,54,1,0,0,40000,7.104,43290.3806,
17702,54,1,0,0,40000,313.52,43290.3806,
17702,54,1,0,0,40000,127.2,43290.3806,
17709,72,0,1,0,20000,19.992,12342.5909,
17709,72,0,1,0,20000,12.0435,12342.5909,
17709,72,0,1,0,20000,98.5614,12342.5909,
17716,58,1,1,1,60000,484.6,21518.2845,
17716,58,1,1,1,60000,491.888,21518.2845,
17716,58,1,1,1,60000,609.632,21518.2845,
17727,43,1,2,0,20000,19.992,17756.888,
17727,43,1,2,0,20000,655.7337,17756.888,
17727,43,1,2,0,20000,559.7298,17756.888,
17734,49,1,0,1,40000,7.104,48053.2272,
17734,49,1,0,1,40000,313.52,48053.2272,
17734,49,1,0,1,40000,135.2,48053.2272,
17741,51,1,0,1,40000,7.104,57866.6676,
17741,51,1,0,1,40000,931.896,57866.6676,
17741,51,1,0,1,40000,1745.264,57866.6676,
17752,52,0,1,1,40000,7.104,50743.3224,
17752,52,0,1,1,40000,454.4,50743.3224,
17752,52,0,1,1,40000,108.8,50743.3224,
17759,52,0,1,1,40000,1604.92,51872.8343,
17759,52,0,1,1,40000,501.6,51872.8343,
17759,52,0,1,1,40000,108.8,51872.8343,
17766,50,1,0,1,50000,219,18959.465,
17766,50,1,0,1,50000,1408.37,18959.465,
17766,50,1,0,1,50000,35.99,18959.465,
17777,68,1,2,1,20000,1164.0825,47130.9945,
17777,68,1,2,1,20000,803.301,47130.9945,
17777,68,1,2,1,20000,573.667,47130.9945,
17784,66,1,2,1,20000,666.1495,38082.578,
17784,66,1,2,1,20000,14.82,38082.578,
17784,66,1,2,1,20000,6.6405,38082.578,
17791,65,0,2,1,30000,3.1825,35054.622,
17791,65,0,2,1,30000,1274.5865,35054.622,
17791,65,0,2,1,30000,6.6405,35054.622,
17802,51,1,0,0,60000,848.59,24250.31,
17802,51,1,0,0,60000,544.9,24250.31,
17802,51,1,0,0,60000,39.99,24250.31,
17809,50,1,0,0,40000,159,23681.057,
17809,50,1,0,0,40000,1421.87,23681.057,
17809,50,1,0,0,40000,39.99,23681.057,
17816,53,1,0,1,50000,1385,21641.482,
17816,53,1,0,1,50000,634.2,21641.482,
17816,53,1,0,1,50000,725.58,21641.482,
17827,51,0,0,1,60000,209,25583.816,
17827,51,0,0,1,60000,1132.87,25583.816,
17827,51,0,0,1,60000,1245,25583.816,
17834,54,1,1,1,60000,121,20028.281,
17834,54,1,1,1,60000,1830.18,20028.281,
17834,54,1,1,1,60000,725.58,20028.281,
17841,52,1,0,0,70000,792.87,18373.019,
17841,52,1,0,0,70000,766,18373.019,
17841,52,1,0,0,70000,35.99,18373.019,
17852,54,0,0,0,60000,221.99,19757.523,
17852,54,0,0,0,60000,188.5,19757.523,
17852,54,0,0,0,60000,588,19757.523,
17859,58,0,0,1,80000,717.87,20536.024,
17859,58,0,0,1,80000,1122.87,20536.024,
17859,58,0,0,1,80000,21,20536.024,
17866,50,0,1,1,50000,121,23392.958,
17866,50,0,1,1,50000,815,23392.958,
17866,50,0,1,1,50000,636.86,23392.958,
17877,66,0,2,1,130000,491.088,35916.5511,
17877,66,0,2,1,130000,1185.592,35916.5511,
17877,66,0,2,1,130000,1231.8501,35916.5511,
17884,67,0,4,1,120000,13.592,34799.1321,
17884,67,0,4,1,120000,207.992,34799.1321,
17884,67,0,4,1,120000,15.7077,34799.1321,
17891,79,1,2,1,90000,7.104,47986.3624,
17891,79,1,2,1,90000,501.6,47986.3624,
17891,79,1,2,1,90000,108.8,47986.3624,
17902,71,1,2,1,120000,13.592,34907.119,
17902,71,1,2,1,120000,207.992,34907.119,
17902,71,1,2,1,120000,15.7077,34907.119,
17909,73,1,4,0,170000,13.592,33155.144,
17909,73,1,4,0,170000,759.664,33155.144,
17909,73,1,4,0,170000,657.0264,33155.144,
17916,75,0,3,1,80000,156.8,53339.7676,
17916,75,0,3,1,80000,470.4,53339.7676,
17916,75,0,3,1,80000,484.688,53339.7676,
17927,48,0,2,0,70000,7.104,21633.2375,
17927,48,0,2,0,70000,621.488,21633.2375,
17927,48,0,2,0,70000,57.96,21633.2375,
17934,49,1,3,1,70000,484.6,25314.5985,
17934,49,1,3,1,70000,10.128,25314.5985,
14952,49,0,2,0,40000,160.55,19837.2755,
14952,49,0,2,0,40000,27.5405,19837.2755,
14952,49,0,2,0,40000,188.1,19837.2755,
14975,61,0,2,1,70000,747.5265,24232.749,
14975,61,0,2,1,70000,680.751,24232.749,
14975,61,0,2,1,70000,178.6,24232.749,
14977,56,0,1,0,70000,180.5,25765.7905,
14977,56,0,1,0,70000,25.6405,25765.7905,
14977,56,0,1,0,70000,833.7105,25765.7905,
14984,60,0,1,0,70000,718.0765,25071.487,
14984,60,0,1,0,70000,655.1105,25071.487,
14984,60,0,1,0,70000,1347.955,25071.487,
14986,61,0,0,0,60000,151.05,19270.181,
14986,61,0,0,0,60000,21.8405,19270.181,
14986,61,0,0,0,60000,938.106,19270.181,
15009,64,1,3,1,70000,1341.4,23121.045,
15009,64,1,3,1,70000,41.6195,23121.045,
15009,64,1,3,1,70000,600.3905,23121.045,
15011,64,1,3,1,70000,747.5265,20579.6765,
15011,64,1,3,1,70000,696.73,20579.6765,
15011,64,1,3,1,70000,504.45,20579.6765,
15018,66,0,2,0,70000,152,19900.4665,
15018,66,0,2,0,70000,25.6405,19900.4665,
15018,66,0,2,0,70000,511.1,19900.4665,
15020,55,0,1,1,80000,7.548,20364.9665,
15020,55,0,1,1,80000,127.992,20364.9665,
15020,55,0,1,1,80000,533.6,20364.9665,
15043,66,0,1,0,90000,807.1105,23000.91,
15043,66,0,1,0,90000,34.1905,23000.91,
15043,66,0,1,0,90000,511.1,23000.91,
15045,68,0,2,0,80000,151.05,26549.104,
15045,68,0,2,0,80000,1195.0905,26549.104,
15045,68,0,2,0,80000,1067.2015,26549.104,
15050,68,0,2,0,60000,151.05,27281.4855,
15050,68,0,2,0,60000,567.0265,27281.4855,
15050,68,0,2,0,60000,584.725,27281.4855,
15052,91,0,2,1,40000,806.1605,21134.551,
15052,91,0,2,1,40000,34.1905,21134.551,
15052,91,0,2,1,40000,584.725,21134.551,
15075,60,0,2,1,80000,1393.346,25902.392,
15075,60,0,2,1,80000,34.1905,25902.392,
15075,60,0,2,1,80000,2076.4815,25902.392,
15077,61,1,2,1,80000,151.05,24608.2695,
15077,61,1,2,1,80000,689.301,24608.2695,
15077,61,1,2,1,80000,179.075,24608.2695,
15084,62,1,4,0,150000,16.0455,38040.6905,
15084,62,1,4,0,150000,21.7455,38040.6905,
15084,62,1,4,0,150000,16.0455,38040.6905,
15086,62,0,3,1,70000,151.05,24262.6855,
15086,62,0,3,1,70000,601.217,24262.6855,
15086,62,0,3,1,70000,254.6,24262.6855,
15109,64,0,2,0,170000,111.986,39309.42,
15109,64,0,2,0,170000,21.7455,39309.42,
15109,64,0,2,0,170000,671.156,39309.42,
15111,69,0,0,1,70000,208.05,20192.515,
15111,69,0,0,1,70000,786.4765,20192.515,
15111,69,0,0,1,70000,25.6405,20192.515,
15118,71,0,2,1,40000,198.55,24844.666,
15118,71,0,2,1,40000,219.45,24844.666,
15118,71,0,2,1,40000,689.301,24844.666,
15120,72,1,2,1,40000,198.55,19662.897,
15120,72,1,2,1,40000,2028.7725,19662.897,
15120,72,1,2,1,40000,34.1905,19662.897,
15143,63,0,1,1,60000,87.984,26102.766,
15143,63,0,1,1,60000,1651.632,26102.766,
15143,63,0,1,1,60000,613.816,26102.766,
15145,91,1,1,1,40000,7.192,24565.6275,
15145,91,1,1,1,40000,127.992,24565.6275,
15145,91,1,1,1,40000,62.144,24565.6275,
15150,60,1,1,0,70000,558.864,24063.3395,
15150,60,1,1,0,70000,14.392,24063.3395,
15150,60,1,1,0,70000,62.144,24063.3395,
15152,65,0,1,1,90000,7.192,20819.619,
15152,65,0,1,1,90000,491.888,20819.619,
15152,65,0,1,1,90000,613.816,20819.619,
15154,62,1,1,1,60000,7.192,25012.715,
15154,62,1,1,1,60000,1060.536,25012.715,
15154,62,1,1,1,60000,142.936,25012.715,
15175,43,0,2,0,30000,3.1825,34719.363,
15175,43,0,2,0,30000,619.2765,34719.363,
15175,43,0,2,0,30000,4.7405,34719.363,
15177,43,0,2,1,30000,1245.4785,49476.0645,
15177,43,0,2,1,30000,1213.15,49476.0645,
15177,43,0,2,1,30000,1828.6075,49476.0645,
15179,44,1,2,1,40000,1402.846,23642.552,
15179,44,1,2,1,40000,179.075,23642.552,
15179,44,1,2,1,40000,601.217,23642.552,
15184,47,0,2,0,30000,1164.0825,50733.3192,
15184,47,0,2,0,30000,28.405,50733.3192,
15184,47,0,2,0,30000,659.851,50733.3192,
15186,47,1,2,1,40000,256.4905,22352.389,
15186,47,1,2,1,40000,930.126,22352.389,
9554,67,0,4,1,100000,130.4,49372.2009,
9554,67,0,4,1,100000,931.896,49372.2009,
9554,67,0,4,1,100000,7.104,49372.2009,
9577,69,0,2,0,130000,13.512,41309.2231,
9577,69,0,2,0,130000,495.808,41309.2231,
9577,69,0,2,0,130000,198.4,41309.2231,
9579,71,0,3,0,100000,607.896,48614.0185,
9579,71,0,3,0,100000,348.96,48614.0185,
9579,71,0,3,0,100000,484.6,48614.0185,
9586,73,1,3,1,130000,13.512,38259.6899,
9586,73,1,3,1,130000,783.664,38259.6899,
9586,73,1,3,1,130000,198.4,38259.6899,
9588,73,0,4,1,100000,152,54604.455,
9588,73,0,4,1,100000,348.96,54604.455,
9588,73,0,4,1,100000,7.104,54604.455,
9611,51,0,3,1,110000,14.4415,38431.656,
9611,51,0,3,1,110000,14.3565,38431.656,
9611,51,0,3,1,110000,19.4565,38431.656,
9613,51,0,3,1,110000,521.781,42046.68,
9613,51,0,3,1,110000,521.696,42046.68,
9613,51,0,3,1,110000,526.796,42046.68,
9620,53,0,4,0,80000,514.981,21275.752,
9620,53,0,4,0,80000,61.5825,21275.752,
9620,53,0,4,0,80000,339.15,21275.752,
9622,52,1,4,0,120000,14.4415,38232.362,
9622,52,1,4,0,120000,14.3565,38232.362,
9622,52,1,4,0,120000,19.4565,38232.362,
9645,90,0,3,0,130000,1913.452,37536.97,
9645,90,0,3,0,130000,117.686,37536.97,
9645,90,0,3,0,130000,16.1405,37536.97,
9647,52,0,0,1,60000,27.5405,25468.084,
9647,52,0,0,1,60000,841.3105,25468.084,
9647,52,0,0,1,60000,2223.7125,25468.084,
9652,53,0,0,1,50000,1262.246,21865.512,
9652,53,0,0,1,50000,122.55,21865.512,
9652,53,0,0,1,50000,414.39,21865.512,
9654,54,1,0,1,50000,675.0605,19999.55,
9654,54,1,0,1,50000,122.55,19999.55,
9654,54,1,0,1,50000,414.39,19999.55,
9677,57,0,0,1,60000,1188.4405,25687.189,
9677,57,0,0,1,60000,718.0765,25687.189,
9677,57,0,0,1,60000,1069.5005,25687.189,
9679,58,1,1,1,60000,27.5405,24324.9355,
9679,58,1,1,1,60000,129.2,24324.9355,
9679,58,1,1,1,60000,414.39,24324.9355,
9686,59,1,1,0,40000,37.9905,27951.3425,
9686,59,1,1,0,40000,1938.5225,27951.3425,
9686,59,1,1,0,40000,1194.7105,27951.3425,
9688,59,1,1,0,40000,37.9905,21387.866,
9688,59,1,1,0,40000,151.05,21387.866,
9688,59,1,1,0,40000,539.6,21387.866,
9711,49,0,0,1,40000,629.496,59238.0545,
9711,49,0,0,1,40000,470.4,59238.0545,
9711,49,0,0,1,40000,558.776,59238.0545,
9713,49,0,0,1,40000,152,54641.0473,
9713,49,0,0,1,40000,822.072,54641.0473,
9713,49,0,0,1,40000,7.104,54641.0473,
9720,51,0,1,0,30000,1526.32,20234.5607,
9720,51,0,1,0,30000,9.52,20234.5607,
9720,51,0,1,0,30000,3.992,20234.5607,
9722,52,1,2,1,10000,980.28,22876.2946,
9722,52,1,2,1,10000,487.856,22876.2946,
9722,52,1,2,1,10000,3.992,22876.2946,
9745,71,1,2,0,20000,3.1825,43900.1037,
9745,71,1,2,0,20000,599.317,43900.1037,
9745,71,1,2,0,20000,6.6405,43900.1037,
9747,70,1,2,0,20000,1164.0825,40043.0587,
9747,70,1,2,0,20000,32.2905,40043.0587,
9747,70,1,2,0,20000,6.6405,40043.0587,
9752,68,0,2,0,30000,3.1825,37019.95,
9752,68,0,2,0,30000,137.7405,37019.95,
9752,68,0,2,0,30000,6.6405,37019.95,
9754,68,1,2,0,30000,3.1825,39584.6765,
9754,68,1,2,0,30000,578.3315,39584.6765,
9754,68,1,2,0,30000,1248.9365,39584.6765,
9777,64,1,1,1,40000,588.867,26441.5525,
9777,64,1,1,1,40000,112.1,26441.5525,
9777,64,1,1,1,40000,595.65,26441.5525,
9779,64,0,0,1,60000,21.8405,20797.3625,
9779,64,0,0,1,60000,112.1,20797.3625,
9779,64,0,0,1,60000,1752.6265,20797.3625,
9786,52,1,0,1,50000,601.217,22914.923,
9786,52,1,0,1,50000,129.2,22914.923,
9786,52,1,0,1,50000,414.39,22914.923,
9788,50,1,0,1,40000,34.1905,23688.5065,
9788,50,1,0,1,40000,129.2,23688.5065,
9788,50,1,0,1,40000,372.305,23688.5065,
9811,82,1,1,1,10000,480.176,18377.785,
9811,82,1,1,1,10000,60.792,18377.785,
9811,82,1,1,1,10000,3.992,18377.785,
9813,44,0,1,0,10000,4.233,28422.125,
9813,44,0,1,0,10000,27.2,28422.125,
15959,55,0,0,1,40000,135.2,56224.0687,
15959,55,0,0,1,40000,341.6,56224.0687,
15974,51,0,2,1,20000,11.992,14018.7899,
15974,51,0,2,1,20000,586.6998,14018.7899,
15974,51,0,2,1,20000,6.5007,14018.7899,
15976,45,1,1,0,30000,1535.632,18029.643,
15976,45,1,1,0,30000,31.6107,18029.643,
15976,45,1,1,0,30000,645.9594,18029.643,
15991,52,0,2,1,20000,11.992,12678.4829,
15991,52,0,2,1,20000,592.1961,12678.4829,
15991,52,0,2,1,20000,4.6407,12678.4829,
15993,52,0,1,0,30000,489.488,17308.3502,
15993,52,0,1,0,30000,38.8089,17308.3502,
15993,52,0,1,0,30000,645.9594,17308.3502,
16008,53,0,1,0,40000,7.104,53040.491,
16008,53,0,1,0,40000,92.8,53040.491,
16008,53,0,1,0,40000,351.192,53040.491,
16010,52,1,2,0,40000,1053.248,56171.3377,
16010,52,1,2,0,40000,644.472,56171.3377,
16010,52,1,2,0,40000,865.192,56171.3377,
16025,69,0,2,0,20000,14.2405,47709.5827,
16025,69,0,2,0,20000,192.8405,47709.5827,
16025,69,0,2,0,20000,6.6405,47709.5827,
16027,68,0,1,0,30000,1175.1405,33707.849,
16027,68,0,1,0,30000,752.0105,33707.849,
16027,68,0,1,0,30000,6.6405,33707.849,
16040,68,0,2,0,30000,14.2405,43434.329,
16040,68,0,2,0,30000,15.105,43434.329,
16040,68,0,2,0,30000,1167.5405,43434.329,
16042,66,0,2,0,20000,14.2405,43356.7205,
16042,66,0,2,0,20000,1838.972,43356.7205,
16042,66,0,2,0,20000,6.6405,43356.7205,
16057,64,1,1,1,40000,747.5265,17992.1635,
16057,64,1,1,1,40000,184.5,17992.1635,
16057,64,1,1,1,40000,1248.99,17992.1635,
16059,52,0,0,1,50000,180.5,18527.591,
16059,52,0,0,1,50000,2089.05,18527.591,
16059,52,0,0,1,50000,26.99,18527.591,
16074,52,1,0,1,70000,1357.246,19425.291,
16074,52,1,0,1,70000,781.37,19425.291,
16074,52,1,0,1,70000,640.68,19425.291,
16076,52,0,0,0,70000,114.95,21585.036,
